#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Valeur d'adhérence	\( a \) est valeur d'adhérence de \( (u_n) \in E^\mathbb N \) avec \( E \) un EVN ssi: Il existe \( \sigma : \mathbb N \to \mathbb N \) strictement croissante telle que \( u_{\sigma(n)} \xrightarrow[n \to +\infty]{||\cdot||}a\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Valeur d'adhérence d'une suite convergente	Si \( u_{n} \xrightarrow[n \to +\infty]{||\cdot||}l \) alors \( l \) est l'unique valeur d'adhérence de \( (u_n)\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation des valeurs d'adhérence	\( a \) est valeur d'adhérence de \( (u_n)_{ n \ge 0} = u \) ssi \( \forall \varepsilon > 0, \forall N \in \mathbb N, \exists n \ge N, ||u_n - a|| \le \varepsilon\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Comparaison de normes	Soient \( N \) et \( N' \) deux normes sur un \( \mathbb K \) -ev \( E \) . On dit que - \( N \) est dominée par \( N' \)  - \( N' \) est plus fine que \( N \)  ssi \( \exists \alpha >0, N \le \alpha N'\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Inclusion des boules pour une norme dominée et limites	Si \( N < \alpha N' \) , alors: - \( \mathcal  B_{N'}(a, r) \subset \mathcal B_N(a, \alpha r) \)  - Si \( u_n \xrightarrow[n \to +\infty]{N'} l \) alors \( u_n \xrightarrow[n \to +\infty]{N}l'\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Méthode pour montrer que \(N'\) n'est pas plus fine que \(N\)	Montrer que \( \frac{N}{N'}\) n'est pas bornée.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Normes équivalentes	Deux normes sont équivalentes si elles se dominent mutuellement, i.e. \( \exists \alpha, \beta > 0, \alpha N \le N' \le \beta N\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Boules de normes équivalentes	Avec \( N \) et \( N' \) équivalentes, toute boule pour \( N \) est incluse dans une boule pour \( N'\) et réciproquement. Ainsi, on définit les mêmes voisinages.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Voisinage	\( V \subset E \) est un voisinage (ouvert) de \( a \in E \) ssi \( \exists r > 0, \mathcal B(a,r) \subset V\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Point intérieur	\( a \in A \) est un point intérieur ssi \( \exists r > 0, \mathcal B(a,r) \subset A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Intérieur	L'intérieur de \( A \) est l'ensemble des points intérieurs à \( A \) noté \( \mathring A \) :  \( x \in \mathring A \Leftrightarrow \exists r> 0, \mathcal B(x,r ) \subset A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Intérieur d'un sev	Si \( F \) est un sev strict de \( E \) , \( \mathring F = \varnothing\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Ouvert	\( \Omega \subset E \) est un ouvert ssi \( \forall a \in \Omega, \exists r>0, \mathcal B(a,r) \subset \Omega \) , i.e. \( \Omega \) est un voisinage de tous ses points i.e. \( \mathring \Omega = \Omega\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère ouvert / fermé des boules et sphères	Les boules ouvertes sont des ouverts. Les boules fermées et les sphères sont des fermés.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère ouvert d'un produit d'ouverts	Un produit fini d'ouverts est un ouvert.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Maximalité de \(\mathring A\)	 \( \mathring A \) est l'ouvert maximum (au sens de l'inclusion) inclus dans \( A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère ouvert et fermé des ensembles triviaux	 \( E \) et \( \varnothing\) sont ouverts et fermés.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Opération stables sur les ouverts	Les ouverts sont stables par union quelconque et intersection finie.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Fermé	 \( F \subset E \) est fermé ssi \( E \setminus F\) est ouvert.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Opérations stables sur les fermés	Les fermés sont stables par union finie et intersection quelconque.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère fermé d'un produit de fermés	Un produit fini de fermés est un fermé.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation séquentielle des fermés	\( A \subset E \) est fermé ssi: Si \( (x_n) \in A^\mathbb N \) converge vers \( l \) , alors \( l \in A \) . i.e. toute suite convergente d'éléments de \( A \) a sa limite dans \( A\). Ainsi un fermé est une partie stable par passage à la limite.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Point adhérent	\( x \in E \) est adhérent à \( A \) ssi \( \forall \varepsilon > 0, \mathcal B(x, \varepsilon) \cap A \ne \varnothing\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Lien adhérence / intérieur	 \( E \setminus \bar A = \mathring {E \setminus A}\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Adhérence	l'adhérence de \( A \) est l'ensemble \( \bar A \) des points adhérents à \( A \) :  \( x \in \bar A \Leftrightarrow \forall \varepsilon > 0, \mathcal B(x, \varepsilon) \cap A \ne \varnothing\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation séquentielle de l'adhérence	\( x \in \bar A \) ssi \( x \) est limite d'une suite de points de \( A \) , i.e.:  \( \exists(a_n) \in A^\mathbb N, a_n\xrightarrow[n \to +\infty]{}x\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation de l'adhérence par les boules	\( x \in \bar A \Leftrightarrow\forall \varepsilon > 0, \mathcal B(x, \varepsilon) \cap A \ne \varnothing\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Reformulation de \(\bar A\) par la distance	 \( x \in \bar A \Leftrightarrow d(x, A) = 0\)					
Basique Maths	Seconde année::Physique::Caractériser et prédire l'état d'équilibre d'un système physico-chimique	Loi de Guldberg et Waage	À l'équilibre, le coefficient réactionnel est:  \( Q_{r,eq} = K°(T) \) , où \( K°(T) \) est la constante d'équilibre à la température \( T\).					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Lumière naturelle	On appelle lumière naturelle la lumière émise par les étoiles, les lampes spectrales, les tubes fluorescents, les LEDs, les lampes à incandescence, certains LASERs.					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Désexcitation des atomes	Une atome source dans un état d'énergie \( \varepsilon^* \) se désexcite spontanément vers le niveau d'énergie \( \varepsilon \) en émettant une onde elm de pulsation moyenne \( \omega \) telle que:  \( \hbar \omega = \varepsilon^* - \varepsilon\) (Relation de Planck-Einstein)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Onde / vibration lumineuse	On appelle onde lumineuse ou vibration lumineuse le champ:  \( \underline \Psi(M,t) = \Psi(M)e^{i(\omega t - \vec k \cdot \vec r)} \) , où - \( \Psi(M) \) est l'amplitude en \( M \)  - \( \omega t - \vec k \cdot \vec r \) est la phase en \( M \) à l'instant \( t \) . Ce champ correspond à une quelconque fonction composante du champ \( \vec E\) de l'onde.					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Forme de l'onde lumineuse dans un milieu isotrope, homogène	Dans un milieu isotrope, homogène, d'indice optique \( n \) ,  \( \underline \Psi(M,t) = \frac{A}{SM}e^{i(\omega t - k_0nSM - \varphi(S))}\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Longueur d'onde dans le milieu	 \( \lambda = \frac{\lambda_0}{n} \) , où \( \lambda_0 = \frac{2\pi c}{\omega}\) est la longueur d'onde dans le vide					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Retard de phase dans le vide	Le retard de phase \( \varphi (M) - \varphi(S) \) dans le vide est donné par:  \( \varphi(M) - \varphi(S) = \frac{2\pi}{\lambda_0}SM\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Retard de phase dans un milieu isotrope non nécéssairement homogène	Dans uune milieu isotrope non nécéssairement homogène est:  \( \varphi(M) - \varphi(S) = \frac{2\pi}{\lambda_0}\int n(N) dl(N) \)  En particulier, si le milieu est homogène d'indice optique \( n \) :  \( \varphi(M) - \varphi(S) = \frac{2\pi}{\lambda_0}nSM\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Chemin optique	Le chemin optique \( PM \) est la quantité:  \( (PM) = \int_{N \in \Gamma_{PM}}n(N)dl(N)\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Retard de phase selon le chemin optique	\( \varphi(M) - \varphi(P)  = \frac{2\pi}{\lambda_0}(PM)\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Chemin optique dans un milieu homogène	Dans un milieu homogène, la lumière se propage en ligne droite, et:  \( (PM) = n \overline{PM}\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Sens positif du chemin optique	L'usage est de prendre le sens positif du chemin optique correspondant au sens de propagation de la lumière.					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Additivité du chemin optique	En absence de dioptre, de miroir ou de point de convergence du faisceau lumineux auquel il appartient:  \( (PM) = (PN) + (NM)\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Cas particuliers pour l'additivité du chemin optique	Il faut ajouter \( \frac{\lambda_0}{2} \) au chemin optique (ou de même manière \( \pi\) au retard de phase) lorsque: - Le rayon lumineux se réfléchit sur un dioptre avec un milieu plus réfringent - Le rayon lumineux se réfléchit sur une surface métallisée - le rayon lumineux traverse un point de convergence du faisceau lumineux					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Retard	Le retard de \( S \) à \( M \) est:  \( \tau_{SM} = \frac{(SM)}{c} \)  Avertissements: - C'est une durée. Ne pas confondre avec le retard de phase qui est un angle. - \( \tau_{SM}\) fait intervenir le chemin optique dans le milieu et la célérité de la lumière dans le vide.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Distance à une partie	La distance de \( x \) à la partie \( A \) est:  \( d(x,A) = \inf\limits_{a \in A}||x-a|| \)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation des fermés par l'adhérence	 \( A \) est un fermé ssi \( A = \bar A\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Minimalité de \(\bar A\)	 \( \bar A \) est le fermé minimal (au sens de l'inclusion) qui contient \( A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Adhérence de la boule ouverte et boule fermée	 \( \overline{\mathcal B(a, r)} = \bar {\mathcal B}(a,r)\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Reformulation de \(Adh(u)\) par l'adhérence	 \( Adh(u) = \bigcap\limits_{n \in \mathbb N} \overline{\{u_k, k \ge n\}}\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Densité	Une partie \( D \) de \( A \) est dense dans \( A \) ssi:  \( A \subset \bar D \) , i.e. tout point de \( A \) est limite d'une suite de points de \( D\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Densité dans l'espace vectoriel	 \( D \) est dense dans \( E \) ssi \( \bar D = E\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Ensembles denses dans \(\mathbb R\) usuels	 \( \mathbb D, \mathbb Q, \mathbb R \setminus \mathbb Q \) sont denses dans \( \mathbb R\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Reformulation en densité du théorème de Weierstrass	L'ensemble des fonction polynomiales sur un segment est dense dans l'ensemble des fonctions continues sur ce segment.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère de sev de l'adhérence d'un sev	Soit \( F \) sev de \( E \) . Alors \( \bar F \) est sev de \( E\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Densité / caractère fermé d'un hyperplan	Tout hyperplan d'un ev est fermé ou dense dans cet ev.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Frontière	La frontière \( Fr(A) \) de \( A \subset E \) est définie par:  \( Fr(A) = \bar A \setminus \mathring A\). C'est un fermé par intersection de fermés.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Frontière d'une boule	 \( Fr(\bar {\mathcal B}(a,r)) = Fr(\mathcal B(a,r)) = \mathcal S(a,r)\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Voisinage relatif	Une voisinage relatif de \( x \) dans \( A \) est un ensemble \( V \) tel qu'il existe un voisinage \( \tilde V \) de \( a \) dans \( E \) tel que:  \( V = \tilde V \cap A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Ouvert relatif	\( \Omega \subset A \) est un ouvert relatif de \( A \) ssi c'est un voisinage relatif dans \( A \) de chacun de ses points, i.e.  \( \forall a \in \Omega, \exists \tilde V \in \mathcal V(a), \tilde V \cap A \subset \Omega\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Fermé relatif	 \( F \subset A \) est un fermé relatif de \( A \) ssi \( A\setminus F \) est ouvert relatif de \( A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Traduction concrète des ouverts relatifs	 \( \Omega \) est ouvert relatif de \( A \) ssi il existe \( \tilde \Omega \) ouvert de \( E \) tel que \( \Omega = \tilde \Omega \cap A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Traduction concrète des fermés relatifs	 \( F \) est fermé relatif de \( A \) ssi il existe \( \tilde F \) fermé de \( E \) tel que \( F = \tilde F \cap A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Limite d'une fonction	Soit \( f : A \to F \) , \( a \in \bar A \) , \( l \in F \)   \( f \xrightarrow[x\to a]{} l \) ssi:  \( \forall \varepsilon > 0, \exists \alpha > 0, \forall x \in A, ||x - a|| < \alpha \Rightarrow||f(x) - l||< \varepsilon \) , i.e.  \( \forall \varepsilon > 0, \exists \alpha > 0, f(\mathcal B(a, \alpha) \cap A) \subset \mathcal B(l, \varepsilon)\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation séquentielle de la limite 	Soit \( f : A \to F \)   \( f\xrightarrow[x\to a]{}l \) ssi \( \forall (a_n) \in A^{\mathbb N}, a_n\xrightarrow[n\to +\infty]{}a \Rightarrow f(a_n) \xrightarrow[n\to +\infty]{} l\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Limite d'un produit cartésien de fonctions	Soit \( f : \begin{array}{ll} A\to E_1 \times \dots \times E_p \\ x \mapsto(f_1(x), \dots, f_p(x)) \end{array} \) .  \( f \) a une limite en \( a \in \bar A \) ssi \( f_1, \dots, f_p \) ont une limite en \( a \) , et dans ce cas:  \( f \xrightarrow[x\to a]{} l = (l_1, \dots, l_p) \) , où \( f_k \xrightarrow[x\to a]{} l_k\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Limite d'une fonction où elle est définie	Soit \( f : A \to F \) . Si \( a \in A \) et \( f \) a une limite en \( a \) , alors \( f \xrightarrow[x\to a]{} f(a)\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Continuité en un point	Une fonction est continue en un point de son domaine si elle y admet une limite.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Traduction topologique de la continuité	\( f \) est continue en \( a \in A% \) ssi:  \( \forall \varepsilon > 0, \exists \alpha > 0, \forall x \in A, ||x - a || < \alpha \Rightarrow ||f(x) - f(a)|| < \varepsilon\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Traduction séquentielle de la continuité	\( f \) est continue en \( a \) ssi:  \( \forall (a_n) \in A^{\mathbb N} \) , \( a_n \xrightarrow[n\to +\infty]{} a \Rightarrow f(a_n) \xrightarrow[n\to +\infty]{} f(a)\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Prolongement par continuité	Si \( f : A \to F \) a une limite \( l \) en \( a \in \bar A \setminus A \) , en posant \( f(a) = l \) , on dit qu'on prolonge \( f \) par continuité en \( a\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Fonctions continues coïncidant sur un espace dense	Soient \( f,g :A \to F \) continues sur \( A \) . Si \( D \) et dense dans \( A \) et \( f_{|D} = g_{|D} \) , alors \( f = g\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation de la continuité par les images réciproques	Soit \( f : A \to F \) . Les psse: - \( f \) est continue sur \( A \)  - L'image réciproque de tout ouvert par \( f \) est un ouvert de \( A \) . - L'image réciproque de tout fermé par \( f \) est un fermé de \( A\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Continuité uniforme	\( f : A \to E \) est uniformément continue ssi  \( \forall \varepsilon > 0, \exists \eta > 0, \forall x,y \in A, ||x - y || < \eta \Rightarrow ||f(x) - f(y) || < \varepsilon\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Application lipschitzienne	\( f: A \to E \) est \( k- \) lipschitzienne ssi:  \( \forall x,y \in A, ||f(x) - f(y)||_F \le k||x-y||_E\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Normes équivalentes et aspect lipschitzien	L'aspect lipschitzien est indépendant d'un changement de normes équivalentes, mais la valeur numérique de la constante en dépend.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Relation lipschitzien, uniformément continu, continu	Lipschitzien implique u.c. implique continu.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation de la continuité d'une application linéaire	Soit \( u \in \mathcal L(E,F) \) . Les psse: - \( u \) est continue sur \( E \)  - \( u \) est continue en \( 0_E \)  - \( \exists C > 0, \forall x \in E, ||u(x)||_F \le C||x||_E \)  - \( u\) est lipschitzienne					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Ensemble des applications linéaires continues	L'ensembles des \( u \in \mathcal L(E,F) \) continues est un sev de \( \mathcal L(E,F) \) noté \( \mathcal L_c(E,F)\) 					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Dual topologique	L'espace \( E' = \mathcal L_c(E, \mathbb K) \) des formes linéaires continues sur \( E \) est appelé dual topologique de \( E \) . C'est un sev du dial algébrique \( E^* = \mathcal L(E,\mathbb K) \) de \( E\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation des normes équivalentes par homéomorphisme	 \( N \) et \( N' \) sont équivalentes ssi \( Id_E : (E, N) \to (E, N')\) est un homéomorphisme.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation de la continuité dans \(\mathcal L(E,F)\) par les boules	Soit \( u \in \mathcal L(E,F) \) . Les psse: - \( u \) est continue - \( u \) est bornée sur \( \bar {\mathcal B}(0, 1) \)  - \( u \) est bornée sur \( \mathcal S(0, 1)\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Norme d'opérateur	Pour \( u \in \mathcal L_c(E,F) \) ,  \( \sup\limits_{x \ne 0_E}\frac{||u(x)||_F}{||x||_E} = \sup\limits_{||x||_E \le 1}\frac{||u(x)||_F}{||x||_E} = \sup\limits_{||x||_E = 1}||u(x)||_F \)  est la constante de Lipschitz de \( u \) notée \( |||u||| \) ou \( ||u||_{op} \) appelée norme subordonnée (à \( ||\cdot ||_E \) et \( ||\cdot ||_F \) ) ou norme d'opérateur de \( u\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Contrôle par la norme opérateur	 \( \forall u \in \mathcal L_c(E,F), \forall x \in E, ||u(x)||_F \le ||u||_{op}||x||_E \) , où \( ||u||_{op}\) est la constante optimale qui réalise le contrôle.					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère de norme de la norme subordonnée	La norme subordonnée est une norme sur \( \mathcal L_c(E, F)\).					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère sous-multiplicatif de la norme opérateur	\( ||\cdot||_{op} \) est sous-multiplicative:  \( \forall (u,v ) \in \mathcal L_c(E,F) \times \mathcal L(F,G), ||v \circ u ||_{op} \le ||u||_{op} ||v||_{op}\)					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractère de norme d'algèbre de \(||\cdot||_{op}\)	\( ||\cdot||_{op} \) est une normel d'algèbre sur \( \mathcal L_c(E,F) \) : - C'est une norme - Elle est sous-multiplicative - \( ||Id_E|| = 1\)					
Basique Maths	Seconde année::Informatique::Classes de complexité	Valeur atomique	Valeur numérique / alphanumérique représentable sur un nombre fini fixe de bits					
Basique Maths	Seconde année::Informatique::Classes de complexité	Opération élémentaire	Une opération élémentaire est l'une des opérations suivantes sur des valeurs atomiques: - lecture / écriture - opération arithmétique - comparaison					
Basique Maths	Seconde année::Informatique::Classes de complexité	Temps d'exécution	le temps d'exécution d'un algorithme \( \mathcal A \) sur l'entrée \( x \) est le nombre d'opérations élémentaires effectuées par \( \mathcal A(x)\)					
Basique Maths	Seconde année::Informatique::Classes de complexité	Classe de complexité	Ensemble de problèmes					
Basique Maths	Seconde année::Informatique::Classes de complexité	\(DTIME\)	Pour \( t : \mathbb N \to \mathbb N \) , on note \( DTIME(t(n)) \) l'ensemble des problèmes de décision qui peuvent être résolus par un algorithme dont le temps d'exécution est inférieur ou égal à \( \alpha(t(|x|)) \) pour toute entrée \( x \) pour un certain \( \alpha \) qui ne dépend pas de \( x \) . Si \( T \) est un ensemble de fonctions, on note \( DTIME(T) = \bigcup\limits_{t \in T}DTIME(t(n))\).					
Basique Maths	Seconde année::Informatique::Classes de complexité	Prédicat	Soit \( A \) un problème de décision d'instances \( I_A \) . On note \( p_A : \begin{array}{ll} I_A \to \mathbb B \\ x \to \begin{array}{ll} \text{vrai si x instance positive}\\ \text{faux sinon} \end{array} \end{array} \) le prédicat associé à \( A\).					
Basique Maths	Seconde année::Informatique::Classes de complexité	Classes usuelles de complexité et inclusions	- \( P = DTIME(n^{\mathcal O(1)}) = \bigcup\limits_{k \in \mathbb N} DTIME(n^k) \)  - \( EXP = DTIME(2^{n^{\mathcal O(1)}}) \)  - \( 2-EXP = DTIME(2^{2^{n^{\mathcal O(1)}}}) \)  - \( E = DTIME(2^{\mathcal O(n)}) \)   \( P \subsetneq E \subsetneq EXP \subsetneq 2-EXP\)					
Basique Maths	Seconde année::Informatique::Classes de complexité	Classe NP	Ensemble des problèmes \( \mathcal A \) tels qu'il existe: - Un ensemble \( C \) de certificats - Un problème \( B \in P \) tel que \( I_B = I_A \times C \)  - Une fonction polynomiale \( s \) vérifiant:  \( \forall x \in I_A, p_A(x) \Leftrightarrow\exists c \in C, |c| \le s(|x|)\wedge p_B(x,c)\)					
Basique Maths	Seconde année::Informatique::Classes de complexité	Relation \(P\) et \(NP\)	 \( P \subseteq NP\)					
Basique Maths	Seconde année::Informatique::Classes de complexité	\(NTIME\)	Pour \( t : \mathbb N \to \mathbb N \) , on note \( NTIME(t(n)) \) l'ensemble des problèmes de décision qui peuvent être résolus par un algorithme non déterministe dont le temps d'exécution est inférieur ou égal à \( \alpha(t(|x|)) \) pour toute entrée \( x \) pour un certain \( \alpha \) qui ne dépend pas de \( x \) . Si \( T \) est un ensemble de fonctions, on note \( NTIME(T) = \bigcup\limits_{t \in T}NTIME(t(n))\).					
Basique Maths	Seconde année::Informatique::Classes de complexité	\(NP\) selon \(NTIME\)	 \( NP = NTIME(n^{\mathcal O(1)})\)					
Basique Maths	Seconde année::Informatique::Classes de complexité	Problèmes \(NP\)-complets usuels	- \( SAT \)  - \( 3-SAT \)  - \( CHO\) : Chemin hamiltonien (1 seule fois par sommet) dans un graphe orienté					
Basique Maths	Seconde année::Mathématiques::Topologie des espaces vectoriels normés	Caractérisation de la continuité d'une application multilinéaire	Soit \( \varphi : E_1 \times \dots \times E_p \to E \) multilinéaire.  \( \varphi \) est continue ssi:  \( \exists C > 0, \forall(x_1, \dots, x_p), ||u(x_1, \dots, x_p)|| \le CN_1(x_1) \times \dots \times N_p(x_p)\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Surface d'onde	À \( t \) fixé, une surface d'onde d'un point source \( S \) est le lieu géométrique des points \( M \) tels que:  \( (SM) = const \) i.e. \( \varphi(M) = const\) (par définition du retard de phase)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Surface équiphase	Autre appellation des surfaces d'onde.					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Atténuation géométrique	Atténuation sans absorption d'énergie par le milieu: l'onde est atténuée car la surface sur laquelle elle se propage grandit.					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Surfaces d'onde d'un onde sphérique	Ce sont des sphères concentriques centrées sur le point source.					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Rayon lumineux	Les rayons lumineux sont les lignes de champ du vecteur de Poynting associé à l'oem rayonnée par le point \( S\).					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Théorème de Malus	En chacun de leur points, les surfaces d'onde d'un point source \( S \) sont perpendiculaires aux rayons lumineux issus de \( S\).					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Caractérisation de la conjuguaison de deux points	Dans les conditions de Gauss, \( A \) et \( A' \) sont conjugués ssi \( (AA') \) est indépendant du rayon joignant \( A \) à \( A'\).					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Différence de marche	La différence de marche entre \( M \) et \( O \) est donnée par:  \( \delta_{2 / 1} = (SM) - (SO)\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Différence de marche pour une onde plane	Pour une onde plane, avec \( O \) et \( M \) deux points d'une onde plane de même coordonnée selon l'axe \( x \) à une distance \( a \) ,  \( \delta_{2/1} = na\cos\theta \) , où \( \theta \) est l'angle ( \( \vec e_x, \vec e_u\))					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Intensité détectée par un capteur	L'intensité détectée par un capteur de temps de réponse \( \tau_r \) est:  \( I(M) = \langle \Psi^2(M,t)\rangle_{\tau_r} = \frac{1}{\tau_r}\int_t^{t + \tau_r}\Psi^2(M,t)dt\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Intensité lumineuse pour une onde monochromatique	 \( I(M) = \frac{\Psi^2(M)}{2}\)					
Basique Maths	Seconde année::Physique::De l'électromagnétisme à l'optique ondulatoire	Caractérisation des raies	On parle de raie dès que \( \Delta \lambda \ll \lambda_m\)					
